,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,OD Immature,OD Mature,Pericytes
spot199,0.025032049,5.0219032e-06,1.1199615e-05,0.44106677,4.8316226e-05,0.0047797533,0.16353595,0.3655159,5.068413e-06
spot200,9.2898545e-06,1.14700915e-05,3.838124e-05,2.3642056e-05,0.930707,0.010668868,3.2016495e-05,0.04579803,0.012711307
spot201,0.421489,1.7264649e-05,0.013957427,0.39911732,3.7383663e-05,0.012974797,1.5709606e-05,0.15238689,4.0858686e-06
spot202,0.04902795,0.03205341,8.899567e-06,0.22852631,0.00052335,0.6509184,0.03888771,8.187423e-06,4.5718105e-05
spot203,0.13830775,3.6573012e-06,5.4847183e-06,0.0363064,9.729296e-06,4.939556e-06,0.29473692,0.10499815,0.4256269
spot204,0.4357777,1.3767965e-05,0.028013676,0.4765398,0.0002435508,2.5065708e-06,0.048007276,0.0070206607,0.004381221
spot205,9.315971e-06,2.571042e-05,1.17315185e-05,0.91904783,8.461346e-05,0.04431674,1.1544348e-05,7.975567e-06,0.03648462
spot206,3.880946e-06,1.1491514e-05,5.714154e-06,1.9278232e-05,0.93139184,0.002669629,0.047444057,4.6789078e-06,0.01844943
spot207,1.6105906e-06,0.2388723,2.684581e-06,0.18705408,0.45238253,1.2735322e-05,2.1548199e-06,0.1216706,1.3070955e-06
spot208,0.37765455,0.34681657,0.05271546,2.086701e-05,9.4260795e-06,0.21612687,5.0506796e-06,2.07754e-06,0.0066492176
spot209,1.942346e-05,0.46440467,0.0037302778,1.4029471e-05,0.5271492,0.004625239,2.2799566e-06,2.2822646e-06,5.2617503e-05
spot210,0.049984466,1.3072212e-05,0.1440493,0.610526,0.00016242516,0.0017208739,0.009239923,0.18429908,4.793773e-06
spot211,8.618708e-06,5.4567317e-06,0.07464371,0.30537093,0.5632712,0.01405101,0.009316862,0.013455231,0.019877035
spot212,0.44965953,4.1346844e-05,0.08774563,4.1256317e-06,9.461088e-06,2.576329e-05,0.004115147,0.44948766,0.008911339
spot213,0.056849718,7.410493e-06,0.003525284,0.4311185,0.5083984,8.460613e-05,8.782197e-06,4.4300787e-06,2.927883e-06
spot214,0.09326118,3.2613038e-06,3.3210334e-05,0.4597637,0.3942569,0.020331461,0.024573663,3.4632376e-06,0.0077729933
spot215,4.8441896e-05,5.096533e-05,0.22761218,0.108150065,0.48892516,0.02901463,0.00012630087,0.100135356,0.045936905
spot216,1.3209029e-05,0.22865218,0.001142262,0.21878363,0.460098,0.029928623,0.043155905,2.3333673e-06,0.018223902
spot217,2.0589102e-06,4.2826077e-06,3.176078e-05,0.10002842,0.7882933,5.8542202e-05,1.7903756e-05,0.09935191,0.012211791
spot218,3.8720636e-06,1.1738052e-05,5.462224e-05,0.5951052,0.26698408,0.02117135,0.10015348,5.736336e-06,0.016510017
spot219,0.9740224,0.001200484,5.024214e-05,9.92336e-06,1.8463394e-05,0.004983045,9.063144e-06,2.0338975e-05,0.019686066
spot220,0.4044572,0.008907402,0.08407443,2.0354759e-05,0.2934313,2.5976249e-06,0.081385694,0.10634531,0.021375678
spot221,6.8676995e-06,0.017509496,2.8876446e-05,0.792486,0.14841251,0.0029260744,0.025383657,0.013236735,9.728883e-06
spot222,8.168043e-06,0.050713904,0.015898693,0.33181384,0.5437647,0.028350139,0.029437969,6.365437e-06,6.1168726e-06
spot223,3.4216887e-06,0.027283695,1.2244904e-05,9.369601e-06,1.904166e-05,3.2542312e-06,7.508755e-06,0.9726486,1.2839942e-05
spot224,0.03569484,0.015277029,0.03422247,0.0041809315,0.6923414,0.022848858,0.024382021,0.15243788,0.018614698
spot225,8.583194e-06,1.06722055e-05,0.00023603198,0.055202078,0.40874752,0.00078788004,0.5317945,3.4377651e-06,0.003209286
spot227,2.5131289e-05,0.17074126,0.046110865,7.134061e-05,1.3883227e-05,6.4317605e-06,0.029040456,0.6724467,0.08154393
spot228,1.33150525e-05,6.1889084e-05,0.42083466,0.12306094,0.19142225,0.057352528,0.07585794,0.13122568,0.00017082073
spot229,0.008952476,0.019395377,0.07279073,0.41030443,0.14197086,0.0052192663,7.2784205e-05,0.2896775,0.05161654
spot230,0.04214579,5.550816e-06,2.0830306e-05,0.13541152,0.019630613,0.0069688926,0.0021245352,0.79368925,3.0455212e-06
spot231,4.5715933e-06,3.3727129e-06,7.913833e-06,3.3186136e-06,3.374112e-06,2.941923e-06,3.2110108e-06,0.98837334,0.0115979435
spot232,1.5761314e-05,5.847926e-05,0.058639467,0.00021988826,0.9410152,1.1223955e-05,7.4101727e-06,2.0349325e-05,1.2297278e-05
spot233,3.947157e-06,0.0049592247,0.00043514097,0.00015768853,0.36535546,1.335256e-05,0.61602366,1.8551538e-05,0.0130329
spot234,2.982678e-05,0.22703065,0.046964705,0.5469581,0.00086932443,0.039207343,0.063830845,0.0750997,9.5167225e-06
spot235,0.52061206,9.119571e-06,0.37422982,9.1323054e-05,0.07799716,0.027024288,1.0044421e-05,2.2343242e-05,3.817686e-06
spot236,0.012009517,0.120148115,0.005886876,1.5537101e-06,1.8469052e-06,4.2538477e-06,0.10031999,0.7242248,0.037403107
spot237,0.044842917,1.3308254e-05,0.055232063,4.5456386e-06,4.299177e-06,3.3659292e-06,3.4195239e-06,0.89989233,3.761655e-06
spot238,2.1959938e-06,1.8498043e-06,4.531036e-06,1.3630488e-06,1.5921197e-06,2.7158374e-06,0.020077024,0.9799077,1.0965095e-06
spot239,0.18007427,3.9235115e-06,8.3544855e-06,2.857733e-06,2.9711762e-06,0.005292463,2.9827136e-06,0.81461,2.1305714e-06
spot240,2.7398733e-05,1.1217277e-05,0.00011277607,6.4616625e-06,7.192373e-06,3.251878e-06,5.110173e-06,0.99978644,4.0125273e-05
spot241,2.9188793e-06,2.3802006e-06,2.824902e-06,2.590664e-06,2.1550472e-06,0.00075326394,1.8757348e-05,0.99921393,1.1944624e-06
spot242,1.7497798e-06,6.6280595e-06,1.6538067e-06,2.3146097e-06,2.5319578e-06,0.11628585,1.913781e-06,0.8822356,0.0014617863
spot244,1.7429928e-05,1.9835088e-05,0.003586882,4.356661e-05,0.6734719,3.4361656e-05,9.251365e-06,0.31385022,0.008966517
spot245,4.7282047e-06,3.8471776e-06,1.4033316e-05,0.8163187,8.874942e-05,0.18355052,1.1762572e-05,4.1523617e-06,3.4803058e-06
spot246,9.881474e-06,0.29589003,0.010895643,0.452775,0.19961794,0.032886855,0.0044502956,2.6218353e-05,0.0034481492
spot247,0.18441856,6.524577e-06,0.057631012,0.32338348,0.42554048,0.008935142,2.2250984e-05,6.801654e-06,5.572388e-05
spot248,4.942529e-06,7.3537353e-06,9.183145e-06,0.120500684,0.8593723,0.009794463,0.007777971,4.8031234e-06,0.0025282046
spot249,1.1578794e-05,6.072926e-06,1.29038435e-05,1.0336861e-05,4.5963232e-05,3.1533998e-06,0.99078476,6.8733716e-06,0.009118326
spot250,0.3235289,0.21448962,0.06592835,1.6150909e-05,3.270595e-05,0.36756733,0.019513011,8.923537e-06,0.008914979
spot251,0.573695,1.3363481e-05,0.094625704,2.6529853e-05,0.17961782,2.6496748e-06,0.011197659,0.14081855,2.660814e-06
spot252,1.9555382e-05,0.0547989,9.092556e-06,0.36765283,0.57073224,3.4729455e-05,9.701709e-06,0.0067401105,2.8632426e-06
spot253,0.28390557,7.902863e-06,0.034866005,1.1403267e-05,0.00011725635,0.0031007668,0.67328155,1.1604329e-05,0.0046979575
spot254,0.030683195,8.904217e-06,0.0009305174,0.5924904,0.35461873,0.0018443579,0.019414732,5.307026e-06,3.7656619e-06
spot255,0.2758912,2.0195805e-05,0.083020836,4.8206388e-05,0.62955904,2.333542e-06,0.007908483,0.0035458156,3.7315485e-06
spot256,0.17789508,9.73739e-06,0.05400426,0.13131008,0.10942495,0.005156659,0.4951723,0.023128474,0.0038983824
spot257,0.44230556,1.7331848e-05,0.10077378,2.3161878e-05,0.40229097,0.004661074,1.0307707e-05,0.037284072,0.012633622
spot258,0.06850779,2.395604e-05,0.16127597,0.309531,0.31968585,0.04569113,0.07662719,0.018652868,4.306713e-06
spot259,0.3225687,0.00480509,0.21425189,0.3739202,0.058978476,0.004744432,0.020714283,1.4034244e-05,3.0492483e-06
spot260,0.14850885,5.3386552e-06,7.538882e-05,0.33536354,0.28463486,0.013995681,2.1978904e-05,0.21521312,0.002181349
spot261,0.1465612,7.41663e-06,2.090088e-05,0.33673397,0.47259158,0.008952623,0.030846974,4.2150077e-06,0.0042811036
spot262,0.597888,1.6785201e-05,6.844055e-05,0.06945037,7.231333e-05,0.30733347,8.943439e-06,2.6915788e-05,0.025134742
spot263,0.2623469,5.858328e-06,0.01683165,4.0454535e-05,0.00027094787,1.0799131e-05,0.7120568,2.7983378e-06,0.008433772
spot264,2.7006008e-05,1.1917977e-05,9.177469e-06,4.367576e-05,0.3035144,4.0591535e-06,0.13361989,0.016947318,0.54582256
spot265,0.5757763,0.37886024,0.000513654,1.4822466e-05,4.395366e-05,4.258145e-06,0.030650154,1.2709664e-05,0.01412389
spot266,0.17678551,4.040749e-06,2.7914908e-05,0.46306694,0.3600971,3.4460795e-06,9.914181e-06,3.7692585e-06,1.4303929e-06
spot267,0.13120678,1.28021e-05,1.2936945e-05,3.605329e-06,5.7781926e-06,0.02723904,6.7839587e-06,5.4426646e-06,0.84150684
spot268,2.7617068e-06,0.04504568,1.0234374e-05,0.22142717,0.70148593,1.3049863e-05,0.032004442,4.2438965e-06,6.5118834e-06
spot269,2.4462905e-05,0.5461668,0.031898063,8.699655e-05,0.29465985,0.04270238,0.013612528,0.00043622774,0.07041265
spot270,0.1348582,0.07599119,0.0456236,2.2561115e-05,0.6092852,0.0015702088,0.09713301,0.016916053,0.018599983
spot271,0.35992312,0.3931002,0.074367076,3.989886e-05,0.0013766602,0.04908505,0.08838183,0.019431408,0.01429473
spot272,0.17890942,6.820208e-06,0.034121234,0.62163055,0.1126904,0.0047341706,0.04763886,3.7310974e-06,0.00026487382
spot273,7.690302e-06,0.9457786,1.1357161e-05,6.5135646e-06,1.1091233e-05,6.263225e-06,5.1559277e-06,2.677876e-05,0.054146435
spot274,0.0803576,0.07486141,0.0002416369,0.8418712,0.0026146541,1.4889561e-05,1.7006918e-05,7.913411e-06,1.3761013e-05
spot275,1.3827872e-06,3.1668512e-06,1.8736916e-06,0.1371132,1.3063946e-05,9.300206e-05,0.86276835,4.375385e-06,1.5278574e-06
spot276,1.2148484e-05,6.100427e-06,3.293758e-06,0.37934178,0.0946738,0.19791363,0.32607818,7.762026e-06,0.0019633407
spot277,0.00031128872,0.019522434,0.015390571,8.084483e-05,0.87317085,6.54626e-06,0.091500744,1.1699859e-05,5.069213e-06
spot278,0.008857095,0.19452225,0.09687903,0.39219832,0.06959857,4.5090687e-06,5.0683193e-05,0.23263375,0.005255812
spot279,0.6176162,1.37962315e-05,0.12650052,6.0631006e-05,0.23388328,0.008050418,0.004971263,3.230009e-06,0.008900663
spot280,0.026055884,2.8664008e-05,2.4043055e-05,1.3849696e-05,0.35980514,0.02276322,0.5762643,4.6891666e-05,0.014998037
spot281,0.3755957,3.233721e-05,0.025359038,0.23659398,0.3263308,0.009456678,1.0168582e-05,5.0698945e-06,0.026616206
spot282,0.3206663,0.105529815,7.314919e-05,8.429872e-06,0.13529386,0.0066972007,3.6155993e-06,0.0035979783,0.4281296
spot283,0.29066116,5.524736e-06,6.7435494e-06,0.0023173303,0.65187466,0.0043179123,0.019809468,0.025107175,0.0059000715
spot284,0.080682755,2.8120737e-06,1.2263486e-05,0.18105388,0.38551757,3.5430935e-06,0.34861615,2.3547732e-06,0.004108703
spot285,0.4072339,1.0758276e-05,1.5622129e-05,0.30253956,0.2697209,0.010067022,6.591676e-06,0.0032455844,0.0071601504
spot286,0.34513402,2.2096001e-05,0.070367865,0.16228433,0.2481414,0.023820836,0.12580797,0.013312716,0.011108711
spot287,0.10710422,0.33604383,2.2049673e-05,0.11209336,0.28243682,0.002007418,1.34401025e-05,0.16009331,0.00018551479
spot288,0.30292827,4.505149e-06,1.0062624e-05,1.51683425e-05,0.67348635,4.3879445e-06,0.007149206,0.011983485,0.004418558
spot289,0.3492843,1.8331644e-05,0.08452627,0.06766572,0.4720974,6.4770466e-05,0.014509621,6.725735e-06,0.011826863
spot290,0.31555244,0.23537019,9.1440825e-06,8.1289345e-06,0.31795692,0.0008140886,0.12136495,1.0178021e-05,0.008913996
spot291,3.1165702e-05,2.1694148e-05,0.17663546,4.2845248e-05,0.6883426,0.06920371,0.037635706,0.028080035,6.8361846e-06
spot292,2.682516e-06,2.481011e-06,9.213168e-06,0.34815478,0.1717192,0.08416572,0.38131788,1.3663375e-06,0.014626534
spot293,8.1281205e-06,0.099268176,1.9579866e-05,0.10584907,0.7764228,2.099387e-06,0.012526019,0.0059001385,3.923198e-06
spot294,0.18644767,0.62746227,0.00035887543,1.6891583e-05,0.09678237,0.043672066,1.5293523e-05,0.04523964,5.006318e-06
spot295,3.991094e-06,5.514766e-06,7.3776387e-06,0.47589827,0.5054216,0.0010609202,5.724731e-06,3.0801996e-06,0.017593592
spot296,0.5493871,5.207339e-06,1.1704063e-05,9.688126e-06,0.2746481,0.014098774,0.0021127108,0.15146527,0.008261568
spot297,4.96066e-06,0.06090296,0.024024034,1.8967874e-05,0.6575431,0.005011589,0.048906665,0.18433715,0.01925055
spot298,0.033604488,0.00047245683,3.5073677e-05,0.16865821,0.7542608,0.013340596,0.01475683,3.9501156e-06,0.014867708
spot299,0.003117171,0.016612725,1.1841406e-05,0.82108676,0.14855719,0.0023157578,1.5791384e-05,7.2575867e-06,0.008275434
spot300,0.07865413,7.223603e-06,0.07277492,0.19864178,0.2063702,0.14708918,0.29370454,1.4031488e-06,0.0027566063
spot301,0.21486492,0.21511553,0.04137321,6.1026776e-06,0.00028140773,0.29876357,0.21853985,2.9760847e-06,0.01105246
spot302,0.094414175,0.14465998,5.9488742e-05,2.6595491e-05,0.23095918,0.009415221,0.5198598,1.1652498e-05,0.00059404894
spot303,0.09537044,9.331216e-06,0.013520527,7.341934e-06,7.433905e-06,0.1895353,4.6917107e-06,0.6799922,0.021552756
spot304,0.04668715,6.900334e-06,0.009272684,2.1887252e-05,0.70574945,0.0021322668,0.22398269,5.757895e-06,0.012141221
spot305,0.00020142503,9.897657e-06,0.007549425,0.7298256,0.2493001,0.0041638515,7.9679185e-06,4.5513734e-06,0.008937146
spot306,1.1529734e-05,1.1861308e-05,0.031351782,0.33031046,0.59083545,3.6177425e-06,0.0030641581,3.7452978e-06,0.044407297
spot307,0.1773605,0.102859356,0.0045936457,0.63644236,0.000120249155,0.014514119,0.030127237,4.985891e-06,0.03397757
spot308,0.016617568,0.26574662,1.2855653e-05,8.498182e-06,0.7176042,4.125892e-06,3.2177863e-06,1.0573648e-06,1.940644e-06
spot309,0.055315096,0.008974153,0.00015446992,0.14409725,0.69111896,2.6615594e-06,0.09206781,2.0130174e-05,0.008249473
spot310,0.13634875,5.0458957e-06,2.0081008e-05,2.9060559e-05,0.8082552,1.1804121e-05,0.041338354,3.5092264e-06,0.01398811
spot311,0.93965507,9.146161e-05,0.060169015,1.632032e-05,2.1982336e-05,5.9799045e-06,1.1334669e-05,2.3881568e-05,4.975559e-06
spot312,0.3618816,0.38438776,2.2225018e-05,1.1302123e-05,0.24768242,1.6451878e-06,4.2345373e-06,0.0060066157,2.0997184e-06
spot313,1.1990385e-05,0.2458932,1.13969045e-05,1.2759201e-05,0.3840337,0.3606439,0.009384817,4.352734e-06,3.88577e-06
spot314,0.0036988242,1.4965487e-05,0.009410722,1.37009965e-05,0.8718156,0.018398639,0.042281624,0.0023446328,0.052021302
spot315,0.07751375,0.00025439096,5.1754454e-05,0.031789128,0.33308938,0.457549,0.05584577,5.731922e-06,0.04390109
spot316,9.804228e-05,0.015370295,0.00016623514,9.7916145e-06,0.98346025,1.1599549e-06,3.2830167e-06,4.5903994e-06,0.0008862571
spot317,3.6575925e-06,3.331988e-05,5.319427e-06,1.0177526e-05,0.98245126,0.01739634,4.5589244e-05,9.366016e-06,4.5078217e-05
spot318,2.7426668e-06,2.9384876e-06,6.719583e-06,9.825992e-06,0.9904625,3.349096e-06,0.007545001,1.5243947e-06,0.0019653607
spot319,3.597544e-06,0.38302156,4.79721e-06,4.093392e-05,0.613882,3.46836e-06,5.003248e-06,3.0109402e-06,0.0030356832
spot320,0.18857358,3.0582854e-05,0.026013518,1.0886907e-05,0.7853429,3.0600613e-06,1.3319234e-05,8.289044e-06,3.8265525e-06
spot321,0.19881304,7.7975565e-06,5.396309e-06,0.20588867,0.33476377,0.24560103,3.7690104e-06,3.073911e-06,0.0149134435
spot322,0.14374885,4.5116903e-06,6.676371e-06,7.404515e-06,0.8450494,3.9667325e-06,0.011168687,8.484025e-06,2.0169234e-06
spot323,5.946011e-06,0.055825625,0.020225447,1.3003238e-05,0.8990353,0.0071837534,0.016196018,3.5233493e-06,0.0015114124
spot324,1.986759e-06,0.0028913533,2.2269294e-06,0.11154364,0.87520766,3.1975633e-06,2.103976e-06,0.010343917,3.870075e-06
spot325,0.025868442,0.009310536,0.009943813,0.042837974,0.7833373,0.110570416,0.00080758333,2.132467e-06,0.017321805
spot326,2.7644203e-06,2.3458665e-06,1.8376861e-06,8.661451e-06,0.76404405,0.23153701,3.2032207e-05,1.2856874e-06,0.0043700887
spot327,0.01463208,0.7172871,5.3991982e-05,2.5950165e-05,1.774797e-05,2.626047e-06,0.009880093,0.24264845,0.015451887
spot328,0.35947293,0.10161148,0.01651627,0.43018317,8.791388e-05,0.025736772,9.152295e-06,6.379021e-05,0.06631844
spot329,0.21468093,0.29239684,1.2723973e-05,0.07146578,0.36889324,5.7349134e-06,0.040213093,0.0037770327,0.008554613
spot330,2.1992012e-06,0.0037202232,2.429592e-06,1.2241492e-05,0.9362407,3.7928237e-06,0.046160493,0.009287391,0.0045705284
spot331,0.10267879,3.797288e-05,0.10117124,5.0838407e-05,0.76817596,0.011074644,9.287967e-06,0.016795926,5.293139e-06
spot332,0.05187852,3.0527553e-05,0.011639462,3.0415726e-05,0.90074694,2.1513686e-06,0.02060212,0.015066468,3.3758013e-06
spot333,0.19890547,3.4401503e-06,4.2117543e-05,2.7404862e-05,0.657796,2.2217594e-06,0.022771515,0.099173546,0.021278122
spot334,2.367587e-06,0.23721176,5.835697e-05,2.380058e-05,0.47612318,2.1488178e-05,0.28655413,2.2448883e-06,2.7394592e-06
spot335,0.1020965,4.2581873e-06,0.056883723,7.756013e-06,0.58004403,1.3603219e-06,0.26092923,2.6166217e-06,3.0582072e-05
spot336,0.031538688,0.16095787,0.024372384,9.915602e-06,0.773299,0.0096337935,0.00018462642,1.69247e-06,2.0585799e-06
spot337,0.026557822,0.12118902,0.030532885,0.30037823,0.2813456,1.5464883e-06,0.058002952,0.1819899,1.9573852e-06
spot338,0.90049714,1.04837245e-05,0.02269583,0.062869325,0.0003417523,3.4948685e-06,0.013572484,6.519635e-06,2.8756592e-06
spot339,7.5280595e-06,2.2372355e-05,1.6922482e-05,0.0864534,2.6537275e-05,2.6344235e-06,0.91156,6.0892025e-06,0.0019044855
spot340,0.02234383,1.6310678e-05,5.935605e-06,0.17147912,0.7442825,0.0425878,1.3536122e-05,9.612832e-06,0.019261433
spot341,0.23343119,1.8005307e-05,8.126078e-06,4.2201927e-06,4.308527e-06,0.00889884,7.024544e-06,0.75762486,3.4993473e-06
spot342,0.00052439695,6.5907507e-06,1.9775474e-05,1.096787e-05,7.883278e-06,0.027962865,0.7712384,0.16308217,0.037146974
spot344,0.0002749855,0.026595987,0.021048138,0.010043116,0.08716556,0.11167499,0.13224702,0.59964496,0.011305248
spot345,0.4301358,0.0032945652,1.4392624e-05,2.4147132e-06,2.281856e-06,1.6737667e-06,2.6155947e-06,0.5665427,3.6546842e-06
spot346,0.04424637,0.4953632,1.2862284e-05,3.9986003e-06,4.0492346e-06,3.4391292e-06,2.9932364e-06,0.4603598,3.2889081e-06
spot347,4.383585e-06,0.4520409,4.1113244e-06,0.46211594,3.4958048e-05,0.0056905355,5.891121e-06,0.0801002,2.9993437e-06
spot348,0.55117255,9.329672e-06,1.5383654e-05,0.07072727,0.36581886,0.011622618,8.498794e-06,0.0006207432,4.668068e-06
spot349,0.32009634,8.5053885e-05,7.407057e-05,0.26694775,0.34044766,0.016873883,0.012286725,0.03071622,0.012472352
spot350,0.21789202,0.041523878,6.912553e-05,0.74042606,2.1204132e-05,7.919045e-06,3.278409e-06,5.4643882e-05,1.8958417e-06
spot351,0.0869744,0.1563033,1.5267973e-05,0.51873213,0.23043998,2.5523518e-06,8.498357e-06,0.007520653,3.1611826e-06
spot352,0.27943534,1.0367385e-05,1.0580274e-05,0.49116194,0.020912874,2.0832904e-06,0.006866505,0.19852059,0.003079663
spot353,7.4302525e-06,0.0033142543,0.012336819,0.96649057,1.5813137e-05,7.3692036e-06,4.27489e-06,0.004385948,0.01343756
spot354,2.4632405e-05,0.0054228157,9.298351e-06,0.99444675,1.960588e-05,4.189606e-06,3.465494e-05,2.874484e-05,9.466729e-06
spot355,4.072696e-06,0.6567383,5.107952e-06,8.89279e-05,0.3179351,8.193999e-06,4.7747412e-06,2.8237566e-06,0.025212754
spot356,0.037656315,0.075809896,0.013605702,0.83852667,6.583791e-05,1.2769777e-05,0.007672486,0.026644034,6.1889814e-06
spot357,6.0567504e-06,0.070995495,7.667325e-06,0.78266776,0.10902799,0.003944645,0.010554298,0.017885474,0.0049106632
spot358,8.981312e-06,0.052026477,4.6326436e-06,6.264632e-05,0.6192935,5.228861e-06,1.2456116e-05,0.3285751,1.0957154e-05
spot359,2.1780133e-06,8.101952e-06,2.4031956e-06,0.45304766,0.09457479,9.438158e-06,0.056635816,0.39062548,0.005094142
spot360,3.340184e-06,1.3746703e-05,3.2586345e-06,0.85641426,1.0441703e-05,0.00011642553,0.043568727,0.096943036,0.002926611
spot361,0.122643486,5.1672985e-05,4.195867e-06,0.51201266,8.308193e-06,1.4845492e-06,0.36523587,4.0217525e-05,2.1780845e-06
spot362,0.060914434,9.324286e-06,1.6035393e-06,0.68313557,0.038206957,2.3289695e-06,0.20716676,0.006108325,0.0044547543
spot363,0.029080668,0.5004218,0.00016294142,0.27802438,2.4858373e-05,0.027049724,0.019823628,2.5312888e-06,0.14540948
spot364,7.044992e-06,0.012252973,2.0412082e-05,0.6537302,0.047068175,0.00010209124,0.028086405,0.24586211,0.012870588
spot365,0.16979575,0.058497913,8.6764985e-06,0.72660613,1.0446022e-05,0.010807674,0.013063754,0.008699943,0.012509716
spot366,7.1029535e-06,1.13787855e-05,2.8065062e-06,0.85152453,6.4778396e-06,0.13903819,0.0073659103,2.3218097e-06,0.0020411944
spot367,0.90811545,1.147124e-05,8.003287e-06,3.5100846e-05,0.06765343,3.0398955e-06,1.7664177e-05,0.016188692,0.0079671955
spot368,5.650356e-06,0.025670268,4.4216285e-06,0.96105045,3.3892506e-05,7.18935e-06,0.006775345,1.6722392e-05,0.0064359703
spot369,0.12935387,0.19799726,4.2016904e-06,0.47635508,7.7891455e-06,0.017563324,0.1741904,1.0804282e-05,0.0045172023
spot370,0.024900254,0.03894578,4.9627106e-06,0.916272,7.594739e-06,3.2584696e-05,0.005665749,0.009757643,0.0044134706
spot371,0.11543195,0.04487585,8.272665e-06,0.79517335,3.7337646e-05,0.02124774,0.022676151,0.0005433907,5.997307e-06
spot372,0.073259145,0.011236001,9.292327e-06,0.50880843,1.02441445e-05,1.9364066e-05,0.012189256,0.39446667,1.5810767e-06
spot373,1.9241422e-06,0.039554097,1.8517893e-06,0.314706,2.4657164e-05,0.19110838,0.4545984,1.630678e-06,3.1223271e-06
spot374,2.0650232e-06,0.007709219,2.7859614e-06,0.8320856,1.1800461e-05,0.15249842,3.5136893e-06,1.563304e-06,0.007685017
spot375,0.22265457,0.42408434,6.287128e-06,0.3148907,5.8434543e-06,2.6369582e-05,2.1384767e-06,1.170472e-05,0.038318016
spot376,3.6652564e-05,0.08020028,0.011224084,0.7549153,8.537899e-06,0.13606916,3.667415e-05,4.9988572e-05,0.01745925
spot377,0.102625184,6.2536774e-06,5.595158e-06,0.6391431,7.3942165e-06,2.900719e-06,0.19014132,2.9259056e-06,0.06806533
spot378,0.020759191,0.0016175807,7.892941e-06,0.97438985,2.7724564e-05,0.0031811527,5.198248e-06,8.0953505e-06,3.3481867e-06
spot380,0.44822407,0.15435569,4.4772614e-06,0.3961474,1.2795357e-05,0.001244164,2.4109038e-06,6.275069e-06,2.728572e-06
spot381,2.6430262e-06,7.695418e-06,4.3119085e-06,0.99638605,1.678629e-05,4.5954093e-06,1.9348895e-06,1.5795406e-06,0.0035744049
spot382,4.092917e-05,0.00018663662,8.154303e-05,0.47427803,0.5132987,0.0018823908,0.007932162,5.6718454e-06,0.0022939043
spot383,0.14429666,2.773972e-06,0.026012393,1.033776e-05,0.06614023,0.014782021,4.5253037e-06,8.243226e-07,0.74875027
spot384,0.3856186,4.6867285e-06,0.030804263,0.5835228,2.9317413e-05,9.496732e-06,5.3795357e-06,3.2696744e-06,2.0228026e-06
spot385,0.32077518,0.057831902,6.611039e-06,0.6118924,7.0413876e-06,1.6047248e-06,3.941865e-06,0.009479754,1.577083e-06
spot386,0.066660665,0.13614564,6.71829e-05,0.20490855,0.56422436,3.9384886e-06,8.736526e-06,0.004446816,0.02353416
spot387,0.4311551,0.08269321,1.5871876e-05,0.22465566,1.3717872e-05,1.863955e-06,6.5776494e-06,0.0018900827,0.2595679
spot388,0.08025674,0.052408054,0.0072121285,0.3595316,0.38475147,1.9013858e-06,0.05098986,1.3615703e-06,0.06484675
spot389,0.72180593,9.219229e-06,3.8546863e-05,1.700608e-05,2.6253232e-05,0.26690167,0.011180836,1.6970587e-05,3.532664e-06
spot390,5.07645e-06,2.1966878e-06,0.008555233,0.5425272,2.4724959e-05,3.1669058e-06,0.44887954,1.5929182e-06,1.2665282e-06
spot391,0.18992236,8.5167685e-06,1.1044764e-05,0.79951924,5.204869e-05,2.6901027e-06,5.610984e-06,0.01047506,3.367313e-06
spot392,0.0065017254,0.07502347,7.7814575e-06,0.89709705,0.00010367975,2.342467e-05,0.02122544,1.5531923e-05,1.8918887e-06
spot393,1.4233714e-05,0.03245637,1.5899323e-05,0.91527325,3.840709e-05,0.013257461,0.024035247,6.461671e-06,0.014902565
spot394,0.049712982,0.098013334,0.0044573457,0.7127236,6.530375e-06,2.1270273e-06,0.10788598,0.0076892204,0.019508831
spot395,0.08313205,0.00021407954,2.1784648e-05,0.80482805,0.07542512,9.655383e-06,0.00012392415,0.036236122,9.2348355e-06
spot396,0.33253676,2.2045333e-05,0.1823898,0.20304517,0.25573513,0.0257495,1.1540194e-05,0.00050449144,5.614366e-06
spot397,0.27112746,1.19920205e-05,7.962159e-06,0.23449369,1.8795192e-05,2.0513307e-06,0.49433127,2.6634457e-06,4.1107514e-06
spot398,0.068923794,0.03296293,0.046879407,0.11540764,0.1713306,0.5470341,0.008494378,4.0722975e-05,0.008926481
spot399,0.94565046,0.05430688,1.0883236e-05,1.1774323e-05,7.0355377e-06,3.1033846e-06,4.2249103e-06,2.0828911e-06,3.536853e-06
spot400,0.1107374,0.34910253,0.14505316,0.39506686,1.2078245e-05,9.4320885e-06,7.099322e-06,2.9688003e-06,8.516953e-06
spot401,0.016031582,0.43766943,0.0064568133,0.49873555,1.7999577e-05,0.0069407364,2.6726884e-05,3.0837214e-06,0.034118067
spot402,4.4075373e-06,0.086230405,4.4792014e-06,0.26808318,0.002261283,0.11098876,8.121154e-06,0.17117712,0.3612422
spot403,2.4329695e-06,0.26206705,4.7370772e-06,6.785281e-05,4.6276036e-05,2.8100887e-05,0.7321606,0.0056192996,3.725118e-06
