,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,Mural,OD Immature,OD Mature
spot101,0.15416521214597945,0.08227926859286848,0.05497746727227988,0.28710419302251433,0.2421701339549136,0.05545303293419869,0.03657600895762664,0.07230035352429413,0.01497432959532466
spot102,0.1628269528400072,0.07291479808176143,0.057213496873290866,0.31066243534971344,0.2318546528475411,0.057951644501480735,0.026294885123701026,0.06441589785593645,0.01586523652656772
spot103,0.166003591396365,0.038507593972512674,0.062241962689463824,0.313300052211897,0.26111105299106835,0.056527068671265376,0.025522254751269565,0.05983941190425246,0.016947011411905726
spot104,0.1719782481811432,0.08384559498206295,0.06712920073748294,0.23287152183185061,0.22620316126545253,0.05488876006926517,0.025953523960641767,0.11699256273583139,0.02013742623626943
spot105,0.14861606215880377,0.059758590018017366,0.060391658154787115,0.28052699251738794,0.24740033574450052,0.07619636778574002,0.04989164703677718,0.05872542075008853,0.018492925833897538
spot106,0.1695791856829116,0.03529344719926023,0.05951662571221879,0.2949973813426349,0.2802465804513393,0.05315192667306407,0.02304497386785689,0.06781517110444658,0.016354707966267513
spot107,0.1579636719525269,0.03292456142900677,0.07400105612319485,0.27857035779927874,0.28069102029601833,0.055993032607373094,0.02717631222337991,0.07923628938166227,0.013443698187559075
spot108,0.1884776584387558,0.044685705421898245,0.06913512276113272,0.2620479937821349,0.23798713593144713,0.058024854575001575,0.03159515490846459,0.09034313010852028,0.01770324407264476
spot109,0.16707783004822988,0.0482500765296684,0.07243846797788596,0.26870287451981856,0.2610248498922816,0.05577160408484088,0.042624694443237125,0.06404738870833739,0.02006221379570018
spot110,0.1928486735607205,0.06537356116962487,0.11042088174897789,0.19611781115596627,0.21820073028066544,0.05476012610962718,0.07120357904373038,0.06664978682096316,0.02442485010972427
spot111,0.14711091933578926,0.026297890102644658,0.041191510265786956,0.09718852010415499,0.09314919384890716,0.08926331000252793,0.024705496940331483,0.03551366535795218,0.4455794940419055
spot112,0.05915466622422263,0.06606035417120823,0.0402907024594692,0.06672086433475088,0.05351237996838271,0.07156343406155494,0.05635031655371806,0.034638147209682835,0.5517091350170105
spot113,0.1471579385436983,0.037496396087654156,0.02864764842881851,0.05499300596245825,0.05741568060417799,0.06936921981366637,0.06667796913943543,0.02270037091868987,0.5155417705014012
spot114,0.060578943203338384,0.08293270540542566,0.027283971142334454,0.05654730625062318,0.04754123901990143,0.07049566474203894,0.015707522066147814,0.013349770012754015,0.6255628781574363
spot115,0.19705251819506336,0.07586322495194799,0.11178153362486147,0.19495304060210222,0.19176623391188333,0.06274149733823103,0.045769460962778466,0.09578713675877998,0.024285353654352238
spot116,0.19814659423498057,0.10519513151548936,0.13423216082221684,0.13982923684045961,0.17332386465996577,0.07008074811717037,0.030349796914160395,0.09208789181941164,0.056754575076145355
spot117,0.18120464931153063,0.045695552786387234,0.0782387248823629,0.23703271183352248,0.19561535822876952,0.06068295793667893,0.024206902866611597,0.1197658246808108,0.057557317473325875
