"","Astrocyte","Endothelial","Ependymal","Excitatory","Inhibitory","Microglia","Mural","OD Immature","OD Mature"
"spot54",0.552851002257887,0.19268882592924,8.17506315308676e-09,0.21231438451864,0.0206871240938504,0.000394347277067136,0.0074528064892844,0.0136115004541054,8.04861916482267e-10
"spot55",0.0937138153899774,0.00260220725492337,0.0273183570480318,0.190384625355395,0.684548194771006,0.00143277629030772,6.03304334116693e-09,1.08410340895293e-08,7.01628053848936e-09
"spot56",0.225267938080416,0.0504971087491988,3.80995304436547e-09,0.270678601950403,0.324726845631599,0.00341213031511355,0.0883853534980029,0.0370320172030903,7.6222249106659e-10
"spot57",0.0309218100439129,0.101139893077719,6.92898582883288e-09,0.0716543521658471,0.5316923444411,6.85676322298668e-10,1.46751486863924e-09,1.01180206496846e-09,0.264591590177442
"spot58",0.0192499279763111,0.000729098030063069,9.27319677969395e-09,0.562214277288389,0.407691403943057,0.00710821535274146,0.00300706417865114,2.0400952334159e-09,1.91749579581048e-09
"spot59",0.129998255468012,0.161687309243985,1.02554261453448e-09,0.0294385676234517,0.354237065150224,0.00581507699528061,0.257724391491357,0.0610993326670331,3.35113449289407e-10
"spot60",0.0520753049756342,2.45102811243831e-09,0.00995809353504929,0.463860962112273,0.330144171250203,0.0753696671462883,0.000399498297113234,0.0281170601478821,0.0400752400845287
"spot61",0.0250986618010027,2.23155798498819e-09,5.74947145657449e-09,0.454959829701481,0.393255103693477,3.6834826275457e-09,4.87835174628564e-09,0.126686386577195,1.68397999370975e-09
"spot62",0.252271047273671,2.63057593938697e-09,1.02457912400354e-08,0.258843250044273,0.395082018268766,0.0562429161276526,0.000446704954157172,0.0371140446917672,5.76334610700388e-09
"spot63",0.0572880260847515,1.16155877785018e-09,0.0372057287215611,0.449162145009314,0.380952298220514,1.00536366797405e-09,6.35812165794397e-08,0.0753917346947707,1.52094996554602e-09
"spot64",0.028166934216188,1.018553459059e-10,4.43639686938633e-08,0.626664705467284,0.295610276008997,0.00452317171759554,0.00977454158591517,0.0352603263395918,1.98605005181542e-10
"spot65",0.130164634187863,0.14677038365293,3.55088929174451e-08,0.138312970804388,0.525177584608893,0.0572109404490069,6.41492733707785e-09,0.00236343255826652,1.18148310453725e-08
"spot66",0.349166563224753,0.00474669188178722,0.0409547187653455,0.513002300360722,0.0839203221761061,0.00684970632716285,0.00135949395370055,1.96722505369464e-07,6.58791789056434e-09
"spot67",2.73767894727205e-08,0.00476590415333645,0.00639271841517131,0.191658336512599,0.787749899607421,0.00222789304002213,0.000372975906652665,0.00683224310569696,1.88231110902362e-09
"spot68",0.0364148272112121,4.76489148590486e-10,3.03630206834505e-09,0.162995997742516,0.781770361360321,0.00230512309405782,0.00210329985482897,0.0144103836168461,3.60742668330642e-09
"spot69",1.34380263287426e-08,0.00804478175498503,0.0270563389582969,0.359912761216053,0.604986089930848,2.60453855736762e-09,3.11617440539616e-09,6.47419890039509e-09,2.50687869407602e-09
"spot70",0.028496902684328,4.84701190990997e-09,3.79381247825917e-08,0.47989086072817,0.479400832114213,0.0012178783710274,0.00537872348644171,0.00561474884259298,1.09880902510583e-08
"spot71",0.0287005022144647,0.00278823021261055,3.96207878267023e-10,0.690853074295761,0.275244334221237,7.97239874607555e-11,0.00241385840842507,1.05169594683014e-10,6.63997323153396e-11
"spot72",0.0335704051297459,0.0390279185785356,1.59010842940429e-09,0.647154995852565,0.269202384430645,0.00118659873304808,3.48883648295436e-10,0.00985769488265285,4.53816145739484e-10
"spot73",0.0253593576003473,0.00312092060926701,0.00420650607699268,0.726147868571271,0.219681056343291,2.2426193495484e-09,4.67698934005572e-09,0.0214842814951368,2.38408636667582e-09
"spot74",0.0165068211992107,0.00247487352625479,2.69388080177706e-10,0.71838389460043,0.255817188703702,3.80653084142799e-10,0.0068172204313117,8.23130507380178e-10,6.59196330895225e-11
"spot75",0.0316920888724339,0.0453514123543337,6.45539746753304e-08,0.283954307492116,0.533091388455307,2.65219728571733e-07,0.00150196250725372,0.104408502524055,8.02079786202106e-09
"spot76",0.0134930604687174,0.00521467694479534,0.00140674176746766,0.446451905589696,0.519207408436304,0.00346345975539877,0.001174601007798,0.00958809740932846,4.86204943043327e-08
"spot77",0.510299507035357,0.00883757096952013,0.060461598671612,0.116249638938548,0.288177212923164,1.30172827181342e-08,0.0116111828522225,0.00436326418582556,1.14064678953434e-08
"spot78",0.0261724317907839,0.042053065689428,0.0634444374483381,0.846101579350062,2.86901622897385e-05,0.0221997936384586,2.70506279038657e-10,9.89863419275076e-10,6.60270035265895e-10
"spot79",0.0490488247705135,0.0157980257153874,0.0443182396907994,0.43165964252009,0.449094110091381,0.00331505700428526,9.73234480878642e-09,0.00376926032475926,0.00299683015043992
"spot80",0.201106003753587,0.314847776793745,2.61750537326354e-08,0.113032405680934,0.367050635409744,0.0039631378184988,4.33650699362756e-09,6.309532720648e-09,3.72239809369178e-09
"spot81",0.157734900443415,4.11220059149832e-09,1.02675657319833e-08,0.0940960428976847,6.22438526744118e-08,0.00248736333432768,1.826287330133e-09,0.208387148676264,0.537294466198402
"spot82",0.0779260437253854,0.0217060687560325,0.000896003582780231,0.807424963409995,1.74942062409822e-06,0.00197058084150074,0.0361621185622185,0.053912346951336,1.24750127449026e-07
