,Astrocyte,Endothelial,Ependymal,Excitatory,Inhibitory,Microglia,Mural,OD Immature,OD Mature
spot29,0.0514065,8.3746966e-07,0.04685646,0.02502414,0.70577645,0.0053806747,0.0048284265,0.16072446,2.0310692e-06
spot30,0.03742212,0.059923656,0.044849195,5.7499e-05,0.65726084,0.06056645,0.0044385716,0.13548046,1.1463651e-06
spot31,0.029473769,0.045469582,0.006347179,0.29818335,0.4820958,0.005446684,0.0056209397,0.07574597,0.051616818
spot32,0.032833688,0.12600651,0.0008846919,0.1371236,0.6797969,0.006740619,0.0025267692,1.9593603e-05,0.0140677085
spot33,0.33818588,0.08691837,0.021848602,0.0027138935,0.4761295,0.010529075,0.0043732924,0.052584067,0.006717308
spot34,0.12746885,0.07666196,0.010956231,0.08448179,0.6377895,0.06133359,0.0013022638,4.3240643e-06,1.4782269e-06
spot35,0.029010892,0.03400348,0.01880711,0.5851123,0.19265068,0.00014718251,5.1576403e-06,0.1000182,0.040244978
spot36,0.00082273944,2.2079123e-06,0.0069253016,0.8344763,0.12757714,0.0013747411,5.7929306e-06,0.028811509,4.279436e-06
spot37,0.0012907576,0.005824376,1.235544e-05,0.7435649,0.21655484,0.004859008,0.0068479795,0.0015387465,0.019507028
spot38,0.18723233,0.00046649054,5.8086343e-06,0.36375552,0.14108153,0.07336275,0.0054635913,0.21937473,0.009257335
spot39,0.2765009,0.15932707,0.004302396,0.19877683,0.268035,0.05977809,0.008260098,1.485717e-06,0.02501801
spot40,0.07164774,0.3078599,0.052681245,0.12941617,0.3185224,5.3670337e-06,0.015054496,0.1048104,2.2208324e-06
spot41,0.35048363,0.0022768625,0.032364693,0.5717335,0.00012332492,0.004276762,0.0063793566,0.0058376985,0.026524171
spot42,0.0586297,0.021759927,0.008622137,0.31499475,0.00013545132,0.12265425,0.21097462,0.16018094,0.10204819
spot43,0.04106943,0.071701564,2.949786e-06,0.37774995,0.43369874,0.013052091,0.0066505102,0.003579508,0.052495215
spot44,0.23770784,0.18598303,0.012737922,0.06637018,0.27968448,0.10926177,0.013875433,0.00041584478,0.09396352
spot45,0.2512929,0.0016651166,0.07366215,0.022671323,0.5324724,0.00021852509,0.012788742,0.043004904,0.062224004
spot46,1.4537364e-06,0.011273728,8.7701446e-05,0.26667425,0.62985396,0.0074465745,0.012202398,0.032403167,0.0400568
spot47,0.00014268361,0.0045958874,0.020061174,0.11290645,0.44528472,0.018365052,0.009528623,0.33402714,0.055088297
spot48,0.01925913,5.7093225e-06,0.11214989,0.14199658,0.17426363,0.049278937,0.016896198,0.016211707,0.46993825
spot49,1.351306e-05,0.007134054,1.86502e-05,0.22140901,0.14173162,0.12051846,0.0044159875,0.15104726,0.3537115
spot50,0.29070964,0.00038186825,0.09213123,2.6607058e-06,6.401912e-06,0.03933997,0.008639958,9.171718e-07,0.5687874
spot51,0.10622691,0.013501643,0.11307885,0.23182227,0.2986181,0.16358797,0.0016494719,0.00086663925,0.07064809
spot52,0.013868798,1.6634165e-06,0.023705509,0.25011483,0.5742738,0.0036111497,0.010030372,0.12438667,7.1459e-06
spot53,0.045426767,0.0035328134,0.056480166,0.30579817,0.447867,4.319948e-05,2.474375e-05,0.11590841,0.0249187
spot54,0.22105959,1.2945292e-06,0.10716128,0.13522145,0.36254942,3.98665e-06,0.0042383233,0.15928729,0.010477394
spot55,0.13181336,0.02922827,0.023619646,0.38916665,0.10338818,0.033686996,0.0048633195,0.2058686,0.07836499
spot56,0.14947385,8.87896e-07,0.07269228,0.50645113,5.0727973e-05,0.03876463,0.18561856,0.046945713,2.178516e-06
spot57,0.14526655,0.08454119,0.03526912,0.09222449,0.602491,5.5513706e-06,0.0059240293,0.034276556,1.545031e-06
spot58,0.0017078021,0.1511142,0.024715034,0.24166766,0.05300778,0.005014253,0.24493828,0.2778339,1.0531363e-06
spot59,0.07032881,2.1961432e-06,1.0977358e-05,0.3226502,0.2751246,0.099783674,0.0055562546,0.21459772,0.011945466
spot60,0.1825199,0.097193606,0.14720088,0.30366665,6.795435e-05,0.02417385,0.18782334,0.0022163375,0.05513749
spot61,0.19324923,0.056904882,0.052177332,0.12040678,0.42289734,0.009007851,0.0046915924,0.1406636,1.4646989e-06
spot62,0.20068476,0.063096374,0.08224514,0.23128873,0.2977973,0.011134643,0.006090856,0.050078876,0.05758341
spot63,0.113620214,0.046804767,0.08633676,0.11834504,0.33295316,0.07162852,0.012056913,0.148058,0.07019669
spot64,5.3661256e-06,0.026041772,0.021489397,0.43564337,0.49899444,0.0020543367,0.013013853,0.0027562764,1.1953937e-06
spot65,0.085117124,0.052306224,0.029401544,0.29873705,0.24942797,0.15183654,0.011413968,0.07327959,0.048479997
spot66,0.065025985,0.026833206,0.07398898,0.20452584,0.35837945,0.056657363,0.0047190837,0.20986937,7.716991e-07
spot67,0.03347465,0.07255673,0.03626138,0.104655534,0.6960374,0.031095872,0.003066268,0.02285146,6.3117506e-07
spot68,0.21799307,0.12431382,0.06986483,5.8950104e-06,0.50010896,0.07829127,0.0065515866,0.0028683136,2.2608176e-06
spot69,0.08422305,0.00018122968,0.0147933895,0.12688741,0.6996744,0.06664094,0.0033368245,0.004258908,3.7485943e-06
spot70,0.0067069153,0.06881776,0.013731514,2.4404488e-05,0.90284675,0.0019175961,0.0048468984,0.001106831,1.2944738e-06
spot71,0.019398276,0.011520507,0.029338622,0.18339692,0.65843546,0.064404726,0.019091653,0.007231158,0.0071826586
spot72,0.11481432,0.07775685,0.028595937,0.1894957,0.37936547,0.12847918,0.03651473,0.0122567015,0.032721024
spot73,0.073716,0.04263413,0.0793464,0.017802805,0.7204042,2.6244497e-05,0.0006484431,0.057251677,0.008170055
spot74,0.0780888,0.070596285,0.06020861,0.27746725,0.25572756,5.4323904e-05,2.7726308e-06,0.21487157,0.042982787
spot75,0.20600763,0.024310114,0.054779444,0.019788356,0.06451695,0.10351298,0.004547498,0.025258742,0.49727824
spot76,0.123816356,0.20935291,3.8696517e-06,0.2648135,7.903376e-06,0.038394473,0.0041452693,0.10305056,0.25641507
spot77,0.12145403,0.0012692943,0.036815584,0.6444761,0.18727304,0.00703307,0.0016766248,1.1316475e-06,1.1154448e-06
spot78,0.11497327,0.10129356,0.044628084,0.28165254,0.39269203,0.012109662,0.009939272,2.0135983e-06,0.042709626
spot79,0.12120915,0.018021563,9.994985e-06,0.6152414,0.18301767,0.006629338,0.00413851,0.014876782,0.03685551
spot80,0.088295646,0.0059660776,2.378334e-06,0.545294,0.19583508,0.006612022,0.007641798,0.10706909,0.043284003
spot81,0.0655283,0.024362208,0.035409193,0.551005,0.17786957,0.03317577,0.004111907,0.044615127,0.06392292
spot82,0.058344994,0.0107299425,0.00019725315,0.51580876,0.18805729,0.078587346,0.028577317,0.11969663,3.5352417e-07
spot83,0.24551247,0.054464847,0.026358481,0.49688447,0.16202523,0.005791058,0.008960374,1.4580712e-06,1.666278e-06
spot84,0.089130424,0.051713564,0.06648197,0.36707857,0.20153074,0.010322731,0.17972113,0.034020495,3.3458815e-07
spot85,0.21236175,0.017033346,0.07691478,0.27190942,0.17177522,0.04043641,0.06621507,0.14335208,1.9063115e-06
spot86,0.07850271,0.025841981,0.054469146,0.37274075,0.3964328,0.0011918747,0.037237864,0.033582024,8.682405e-07
spot87,0.084194355,0.10346333,0.06769082,0.32823923,0.15847121,0.12404022,0.00062035845,0.13327825,2.26202e-06
spot88,0.12762621,0.0729313,0.07129338,0.26006344,0.1390299,0.05998824,0.14908223,0.08711499,0.032870296
spot89,0.04972501,0.058564704,0.012222572,0.49026963,0.25833738,0.004059802,0.0026994355,0.12412057,8.783774e-07
spot90,0.058189437,0.07007417,0.07445701,0.4209522,0.22169843,0.0027177208,0.11642799,0.017733792,0.01774929
spot91,0.022825953,0.10316641,0.021715518,0.047353953,0.79664433,0.0023215646,5.761672e-06,0.0059659127,5.8721884e-07
spot92,0.0937608,5.9210515e-07,0.031872787,0.10462996,0.7495901,0.0031434568,0.007441555,0.009559943,7.72885e-07
spot93,0.020697178,0.06386088,0.07071499,0.058699943,0.7413655,0.006359296,0.022265606,0.004178882,0.0118577
spot94,0.13116658,0.01332036,0.05689791,0.19420378,0.47312894,0.11450267,0.0035084863,1.200229e-06,0.013270055
spot95,0.05056028,0.03308256,0.03379799,1.3499491e-05,0.82759875,0.031690925,0.00861294,0.014641068,1.9018165e-06
spot96,0.046591155,0.0053825397,0.040244702,0.5638772,0.32122022,4.7350236e-06,0.0016118562,0.021066323,1.2990625e-06
spot97,0.025152264,0.016610082,0.009240079,0.17014745,0.7293913,0.007606337,3.1287957e-06,0.028288536,0.013560891
spot98,0.10494099,0.12924391,0.07780906,0.27053723,0.37860787,0.00643065,0.010014481,0.02241467,1.009829e-06
spot99,0.050074033,3.0378305e-06,0.05988343,0.44694597,0.36042643,0.0025049066,0.0007496518,0.0794109,1.6705899e-06
spot100,0.048543856,0.046478897,0.001029874,0.037357155,0.7160335,5.8319342e-06,6.6480525e-06,0.15054098,3.1812015e-06
spot101,0.057053275,0.12985659,0.045986097,0.37517488,0.27621594,0.02586724,0.009766716,0.0800787,5.5676304e-07
spot102,0.058647882,0.13872102,0.09553121,0.36231637,0.3125579,0.020134393,0.0031277887,0.008962122,1.3427172e-06
spot103,0.09318478,0.019564677,0.042578477,0.38993865,0.4546307,4.321899e-05,3.450954e-05,3.2678563e-06,2.1583379e-05
spot104,0.09921781,0.18900193,0.13832343,0.08950698,0.21192932,5.7064444e-06,0.003501175,0.26851088,2.7270285e-06
spot105,0.04834859,0.06069537,0.037605945,0.34969008,0.25739735,0.12812823,0.08478602,0.019638184,0.013710273
spot106,0.09120746,4.875228e-06,0.10691485,0.3192363,0.3451001,0.007982918,2.4894347e-05,0.094719335,0.034809284
spot107,0.08976884,3.6013635e-06,0.17606539,0.20756893,0.3698269,4.252261e-06,0.00015381597,0.14949866,0.0071096676
spot108,0.22594148,2.9641826e-06,0.1089653,0.1649397,0.2344089,0.08237171,0.0036727644,0.17019242,0.009504773
spot109,0.107414864,0.048327114,0.16938728,0.09968662,0.41327685,0.002933252,0.0936689,0.013403365,0.05190175
spot110,0.14296213,0.09249522,0.30602774,0.0044137985,0.26319373,7.278986e-06,0.18288486,0.008013737,1.4210881e-06
spot111,0.09461627,0.00010612108,2.1209622e-05,4.3315326e-06,2.9134048e-06,0.08202025,0.0047737155,8.552189e-07,0.8184543
spot112,0.015942872,0.015130558,1.3376655e-05,1.0518303e-06,3.956826e-06,0.053882554,0.027383173,0.003193278,0.8844492
spot113,0.09082277,0.0031106507,1.3865626e-06,1.3342628e-06,1.6524779e-06,0.033860896,0.014426775,4.3432033e-07,0.8577741
spot114,0.028998679,0.018298568,1.401164e-05,2.9896275e-06,2.2100465e-05,0.06289019,0.0055068894,3.1401112e-07,0.8842662
spot115,0.16870154,0.05572426,0.28545454,0.028473435,0.36729366,0.012447,0.008861387,0.07304288,1.2496017e-06
spot116,0.16974291,0.09146454,0.3157449,9.453214e-07,0.18787883,0.041980565,0.018630845,0.057979435,0.116577014
spot117,0.0882885,3.932268e-06,0.16581063,0.14615637,0.3117373,0.011471236,0.0050663594,0.15293233,0.11853336
spot118,0.24231462,0.106525615,0.32244328,0.0002334988,0.103063084,0.0031573614,0.0049197515,5.667402e-07,0.21734233
spot119,0.2419388,0.0071858233,0.31636316,0.019654274,0.31403542,0.023858951,0.0042041913,0.072755896,3.5048054e-06
spot120,0.18869948,0.043876402,0.2041223,0.09049355,0.4444336,0.016066302,0.01230646,1.5299044e-06,3.9593036e-07
spot121,0.110432945,0.008886216,0.15397465,0.24807413,0.43431434,0.035962664,0.0036434876,0.004710985,4.6678082e-07
spot122,0.2314742,0.036668926,0.26928946,0.112875655,0.3304178,0.008188167,0.0008226429,7.175774e-05,0.010191514
spot123,0.13544929,0.003499143,0.11667145,0.3321777,0.39611107,2.989137e-05,0.0059590214,0.0101014245,1.0765809e-06
spot124,0.19059691,0.06968343,0.12754019,0.18857233,0.40193102,0.016245982,0.005428375,8.958505e-07,8.459041e-07
spot125,0.0991296,0.008406428,0.14475887,0.30935624,0.41054934,0.00024552862,0.0061504655,0.021402564,9.849109e-07
spot126,0.1125536,7.6961663e-07,0.17520548,0.36039093,0.3485495,8.433555e-06,0.0020148621,0.001275656,7.9102887e-07
spot127,0.10279684,0.00028250497,0.15531778,0.33622813,0.39688826,3.4589633e-05,0.0037333495,1.8072464e-05,0.0047004363
spot128,0.08173538,0.058147885,0.047548704,0.34241512,0.42586273,0.00031305023,0.006143877,0.037825506,7.618311e-06
spot129,0.13929805,0.032145582,0.2161312,0.2720327,0.2933148,0.041615155,0.0054613105,4.026154e-07,7.56573e-07
spot130,0.12829058,0.0023086583,0.22464146,0.2488434,0.37367728,0.008719825,0.013517084,1.0287786e-06,7.201612e-07
spot131,0.07736166,4.4597462e-05,0.06426567,0.48071417,0.30090216,2.3955588e-05,0.0005372263,0.0743181,0.0018325254
spot132,0.01449533,1.2050648e-05,0.043624863,0.44552103,0.21749073,0.029581908,7.93535e-06,0.17386465,0.07540152
spot133,0.15339077,0.016648322,0.3334892,0.094663896,0.39321533,0.006463809,0.0021278895,4.8729845e-07,3.2332326e-07
spot134,0.13666315,0.0010351706,0.27378282,0.21473028,0.33488473,0.0011669673,0.0007871043,0.036948945,8.288479e-07
spot135,0.053695705,0.054184023,0.07524289,0.38831583,0.2746879,0.0792219,0.0020880152,0.07256316,6.7637853e-07
spot136,0.0961764,0.011018162,0.043594696,0.6173436,0.20821145,0.010425139,0.00030235833,0.0047106557,0.008217547
spot137,0.23112282,0.063414216,0.38796318,4.6832233e-06,0.3098586,6.866349e-05,0.007566688,2.90025e-07,8.4447277e-07
spot138,0.21253948,0.0024013582,0.35174462,0.026294617,0.34864622,0.011207124,0.00055139395,0.031975545,0.014639684
spot139,0.13645607,0.011555384,0.01174929,0.27088305,0.49637282,0.009450865,0.0069814897,0.056548744,2.2902864e-06
spot140,0.086950794,0.019249551,0.067865215,0.38957155,0.18647715,0.005023657,0.12032362,0.124537915,5.4686245e-07
spot141,0.16794817,0.014943481,0.39608082,0.07457124,0.31516775,0.0051665516,0.026120868,3.3530287e-07,8.0521227e-07
spot142,0.10999916,0.035252146,0.026302002,0.1735642,0.18126258,0.0060491497,0.3858326,0.08173703,1.1258131e-06
spot143,0.06346801,0.0455609,0.045571208,0.48584977,0.29755977,0.032224897,0.016659487,0.013105135,8.536901e-07
spot144,0.14112313,0.013407581,0.076747954,0.38117173,0.22226721,0.03738555,0.014176356,0.092751786,0.020968627
spot145,0.14147466,0.004497867,0.027603665,0.5311449,0.2690578,0.021710666,0.0045077177,1.0518245e-06,1.6764654e-06
spot146,0.020961232,0.007176782,0.024812404,0.50202674,0.40171367,0.038743325,0.004486253,7.853887e-05,1.0162686e-06
spot147,0.14871101,0.04648411,0.030954316,0.3441643,0.0886662,0.050812673,0.2650941,0.025112797,4.2956768e-07
spot148,0.12996897,0.011840206,0.07627815,0.2728769,0.33731535,0.07323865,0.0016574729,0.096823856,5.227359e-07
spot149,0.07413639,0.009529432,0.09570915,0.4280274,0.35217047,0.016358877,0.023949943,0.00011807217,3.369007e-07
spot150,0.06849278,0.025988534,0.035028894,0.5315536,0.23689958,0.03495809,0.00091972685,0.008982079,0.05717671
spot151,0.025386872,0.0151313385,0.0076169563,0.6251134,0.08750654,0.04412305,0.0021429167,0.1929776,1.3455971e-06
spot152,0.060300104,1.3798702e-06,0.055523966,0.57433254,0.21557379,0.0023560054,0.001597437,0.09031408,6.297387e-07
spot153,0.12446003,0.0672226,0.02613771,0.5458279,0.15687379,0.0057593817,0.00039591582,0.07332002,2.6169762e-06
spot154,0.15025742,1.5430329e-06,0.10636913,0.48131,3.1206022e-05,0.1190469,0.001739646,0.14124268,1.4804688e-06
spot155,0.17701729,0.02678753,0.06086569,0.39703602,0.15614031,0.07887553,0.0009256681,0.10232259,2.9356173e-05
spot156,0.046394326,0.023335101,0.04299104,0.3923685,0.44587114,0.022222817,0.0019329505,0.017349636,0.0075345365
spot157,2.8174667e-05,0.025641596,6.728391e-06,4.8815386e-05,0.8455999,0.052951965,9.248666e-06,0.07571174,1.8936671e-06
spot158,0.11016348,0.012658424,0.035561047,9.328907e-06,0.8269909,2.2829332e-05,0.0015165613,2.2947701e-05,0.013054414
spot159,0.17585425,0.06715839,0.05658597,0.50446963,0.1598732,5.326037e-06,0.0015750125,0.011440935,0.02303723
spot160,0.0051814853,0.00209145,0.010583176,0.648596,0.26212382,2.950345e-06,3.7183418e-06,0.07141321,4.208162e-06
spot161,0.0036444862,0.029009674,0.07384301,0.10262146,0.69167995,0.08625349,0.012312927,0.0006308511,4.0880423e-06
spot162,0.023835365,0.093752325,0.00843118,3.6908077e-05,0.86157024,1.2237872e-05,0.005128058,0.001808268,0.0054254974
spot163,0.1616428,0.022460267,0.07340318,0.5580605,0.06814939,0.028681118,0.0018213075,0.08578016,1.3016786e-06
spot164,0.2641352,0.005703083,0.20223607,0.19097547,0.3126,0.013500645,1.4068629e-06,2.276868e-05,0.010825391
spot165,0.08511535,1.918394e-06,0.104273625,0.20231508,0.40335664,0.037181903,0.0031797523,0.119556345,0.04501945
spot166,0.19690727,0.007221794,0.12425518,0.0017783691,0.4987014,0.00020443257,0.113455124,0.05747235,4.042202e-06
spot167,0.06594317,6.0289594e-06,0.08655726,0.2832647,0.53748095,1.5970785e-05,1.2942528e-05,0.026710311,8.674929e-06
spot168,0.08288967,0.009202402,0.06556805,0.33949485,0.38113305,0.081659,2.7745689e-06,0.026585342,0.013464792
spot169,0.051377404,0.11426623,0.12128236,0.68328303,0.00050261285,5.3140434e-06,0.009494331,0.019785197,3.5146447e-06
spot170,0.09619652,0.06266287,0.012455608,0.024859855,0.61718094,3.080922e-06,0.009149224,0.16277936,0.014712512
spot171,0.21512383,2.5740999e-06,0.22749966,0.08818205,0.4576037,0.0052824356,0.0046152435,2.6281625e-06,0.0016878423
spot172,0.10886242,0.14848676,0.23577476,0.029230228,8.018259e-06,0.021941274,0.0073088184,0.019574694,0.42881298
spot173,0.087065026,7.1159586e-05,0.1795846,0.32461163,0.3414262,0.0039926996,0.002178868,0.01608297,0.044986915
spot174,0.12607709,0.18057536,0.092856236,0.22642478,0.35254428,8.126551e-06,0.0045278976,0.0023531127,0.014632941
spot175,0.19632119,0.0049604047,2.6621738e-06,4.6104535e-07,1.3569714e-06,0.031859078,0.0028388265,4.346357e-07,0.7640157
spot176,0.10095921,0.06830869,0.14845796,1.0930712e-06,2.0896637e-06,0.11336045,0.045244522,0.0041842437,0.5194818
spot177,0.18287988,0.14083174,0.09414642,1.1137716e-06,1.993896e-06,0.007333809,0.0074476344,9.4189215e-07,0.5673564
spot178,0.38644987,0.0027620657,0.34320822,0.020622961,8.073933e-06,0.08706453,0.009814465,0.038641978,0.11142792
spot179,0.06353382,9.524705e-06,0.052916273,0.53519684,0.22009577,0.016651597,0.00018447703,0.094610214,0.016801514
spot180,0.17674969,0.09619633,0.20131351,0.16317599,0.20913477,0.07382414,0.026796648,0.0016496815,0.051159345
spot181,0.23035601,0.04413884,0.03605734,0.22836392,0.17965014,0.0022018524,0.021909712,0.21588983,0.041432343
spot182,0.15816163,0.11316078,0.12901334,0.2888825,0.24708225,0.039479356,0.004945819,1.1547853e-05,0.019262772
spot183,0.055479433,0.027353244,0.12707213,0.21307462,0.48209417,3.4884315e-06,0.04531682,0.049595382,1.0794092e-05
spot184,0.10175938,0.0045762216,0.027777687,0.536369,0.061860386,0.0055890437,0.009557345,0.2524975,1.3401166e-05
spot185,0.09203861,7.38969e-07,0.0421539,0.4581078,0.26787093,7.8240984e-05,2.8170483e-05,0.13971329,8.364602e-06
spot186,0.011305874,0.09146025,0.06908988,0.53616804,4.2983556e-05,0.09992571,0.004209123,0.04112699,0.14667113
spot187,0.27115366,0.0782698,0.04774506,0.2923027,0.062374484,0.040870026,0.03573954,0.17154297,1.8326509e-06
spot188,0.06239812,0.06630633,0.059852265,0.0850634,0.42200705,0.13674247,0.020604149,0.097326696,0.049699582
spot189,0.01332527,0.016974311,0.029157702,0.6148185,0.11710884,0.026391847,0.028421968,0.016616626,0.13718489
spot190,0.20104617,0.05771646,0.03702808,0.23509093,0.21907304,0.015280395,0.037879508,0.19687974,5.6273548e-06
spot191,0.023311691,2.3129799e-06,0.046295706,0.47291636,0.42226902,7.950673e-05,0.00017007272,0.030774979,0.0041803773
spot192,0.015518234,0.05297118,0.08255088,0.17279448,0.63955873,0.0052946913,0.010840246,0.011041988,0.009429589
spot193,0.060053717,0.011078191,0.1507284,0.11931713,0.3905084,0.010724085,0.05159439,0.16045916,0.045536477
spot194,0.026401121,0.012011917,0.065560505,0.05410409,0.7062254,0.11593176,5.2399314e-06,0.013718516,0.0060414416
spot195,0.014399849,0.103299595,0.037016694,0.1523758,0.66885126,0.003910076,0.008117226,0.0051085404,0.006920934
spot196,0.021228744,0.017645035,0.020455396,0.20224093,0.46010906,0.076685764,0.00027325694,0.1310415,0.07032034
spot197,0.06442114,0.0076904683,5.655433e-05,0.22463165,0.6707452,0.011547745,0.004218871,0.013669127,0.0030192933
spot198,0.041856933,0.009952356,0.026682578,8.857711e-06,0.8806045,0.0361415,1.8034553e-06,0.0047306484,2.0913383e-05
spot199,0.18855304,0.06324568,0.07707304,0.3844216,0.09122299,0.017087862,3.4023274e-06,0.15514354,0.023248797
spot200,0.2576435,0.062038124,0.066629805,0.039425608,0.54830587,0.0022153517,0.0049730856,0.018764671,3.97804e-06
spot201,0.085416354,1.8630972e-06,0.07612939,0.34467483,0.26316556,0.01630334,4.6820705e-06,0.10861762,0.105686285
spot202,0.08609085,0.20171995,0.022517374,0.15580235,0.36130512,0.1370177,7.9672864e-05,0.03546608,8.42237e-07
spot203,0.12144714,5.524426e-07,0.06852074,0.31005642,0.49585488,0.001220725,0.0019949696,0.0009039217,5.6557184e-07
spot204,0.05912068,0.0069491426,0.03822521,0.56341285,0.21091373,0.045054637,0.002396423,0.07392608,1.2972307e-06
spot205,0.050876316,0.077579744,0.05393174,0.34410885,0.38886046,0.00030415106,0.0059510767,0.078385435,2.2936113e-06
spot206,0.109706625,0.04635172,0.035469927,0.43524283,3.6909535e-06,0.045929242,0.013894693,0.30297408,0.010427191
spot207,0.07810903,0.0053039333,2.6665875e-06,0.5924614,0.17419586,0.018531077,0.07857115,0.052821763,3.0635981e-06
spot208,0.18051033,0.04095989,5.9623726e-06,0.58170605,0.10687678,0.021041516,0.012584618,0.005467947,0.050846785
spot209,0.06518425,0.07349716,0.020110203,0.63266426,0.07183755,0.010790883,0.0012911388,0.08661538,0.038009126
spot210,0.10451902,0.11107498,8.46395e-05,0.10918055,0.3421642,0.09715314,0.20749901,0.001063615,0.027260844
spot211,0.049306206,0.013968825,0.014934665,0.32256073,1.6301898e-05,0.12064682,0.0009753535,0.00031738798,0.4772737
spot212,0.03753634,0.024041062,6.3750413e-06,0.02675243,1.4403763e-05,0.21807073,0.0016163107,3.8499843e-07,0.69196194
spot213,0.11307867,0.09658145,0.032374736,0.5044575,0.13409047,0.06393206,1.1521304e-05,6.562882e-07,0.055473
spot214,0.011153011,8.390986e-07,0.003233303,1.0138388e-06,2.053266e-06,0.21935362,1.2322878e-06,0.02305528,0.74319965
spot215,0.14489119,0.123070404,0.1297691,0.3344104,0.098213196,0.115444496,6.4878377e-06,1.948213e-05,0.05417534
spot216,0.03305666,0.034148213,0.050796114,0.30322063,0.5274283,0.05129491,3.2111246e-05,2.2352739e-05,7.792071e-07
spot217,0.19848925,0.08323066,2.9393486e-06,0.056964397,0.18758175,0.010503526,5.060234e-06,0.026127357,0.43709505
spot218,0.036609083,0.03364619,0.041374043,0.3419255,0.5079898,1.4801808e-05,0.029500619,0.0089362385,3.698453e-06
spot219,0.10735007,0.019158762,0.06143218,0.045056734,0.58417916,0.089674465,0.003982145,4.021822e-06,0.08916252
spot220,0.14029343,1.2832344e-06,0.007427717,0.23545799,0.5561719,0.0068963952,1.143476e-06,0.046490975,0.007259141
spot221,0.050206557,0.020523416,0.035177317,0.13498665,0.70931876,0.02478638,2.0728326e-05,3.003107e-06,0.024977118
